ROWNAME,VECTOR,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50
responsibility,-0.0923440591407435 0.175430644202334 0.327946730137631 0.167128858355572 0.770118235914744 -0.227496021843601 0.325481979135021 0.458995842289677 0.0382490856035201 0.39885157290984 0.480950050320084 -0.504134874611905 0.709559056233024 0.145024351632241 0.0317873526522094 0.0868329186421762 0.287328851583775 0.10663461385322 0.329885650944227 -0.304544702960769 -0.121396511190403 0.376846465050471 0.656281726902831 -0.0963222104969546 -0.548567188216852 -0.414713382591026 -0.325495447023228 0.0234746766239258 -0.253985532925887 0.283565503213737 -0.284133007884288 -0.169842050403747 0.48214154767264 0.659447243424289 -0.586593945327468 -0.118117436280743 -0.14856883130361 0.271706092843832 -0.43539334634911 0.0275123958910928 0.242357315938469 0.337117989687863 -0.900406585697199 0.162836405753259 -0.628259852860022 0.188793435489219 -0.550723325128519 0.197887744769601 0.019942583574554 0.378878491625843,-0.092344059,0.175430644,0.32794673,0.167128858,0.770118236,-0.227496022,0.325481979,0.458995842,0.038249086,0.398851573,0.48095005,-0.504134875,0.709559056,0.145024352,0.031787353,0.086832919,0.287328852,0.106634614,0.329885651,-0.304544703,-0.121396511,0.376846465,0.656281727,-0.09632221,-0.548567188,-0.414713383,-0.325495447,0.023474677,-0.253985533,0.283565503,-0.284133008,-0.16984205,0.482141548,0.659447243,-0.586593945,-0.118117436,-0.148568831,0.271706093,-0.435393346,0.027512396,0.242357316,0.33711799,-0.900406586,0.162836406,-0.628259853,0.188793435,-0.550723325,0.197887745,0.019942584,0.378878492
results,0.146506327828199 -0.331561596025571 0.676445748777465 -0.0517314629614854 0.418113323759292 0.666431082793492 0.223402250067769 0.469021255333758 0.158929703035098 0.00921765517201546 -0.0892074736184082 0.556457474364413 -0.639827647586075 -0.0235475804412063 0.042907749924021 -0.129689852830162 0.624200816411128 -0.809019076142232 -0.219175852070503 0.256547972733727 -0.270182509253134 0.499443638166289 -0.356082680789475 0.0597637904361431 0.188931503688543 -0.186973103086811 0.208761797081539 -0.346883184309219 0.0549881443360367 -0.93590027267652 -0.542682819509326 -0.241644041927828 -0.523895288781162 0.303410619204313 -0.30736452097468 -0.891522203173378 -0.290094738742003 -0.44495614746549 -0.204432964905177 -0.103710739564474 0.265761220583311 -0.385402001602473 -0.70819230052342 -0.332876683216338 -0.0278034444419437 0.543242039286051 -0.696580655152128 0.834267315939074 -0.344195894627118 0.631204602722419,0.146506328,-0.331561596,0.676445749,-0.051731463,0.418113324,0.666431083,0.22340225,0.469021255,0.158929703,0.009217655,-0.089207474,0.556457474,-0.639827648,-0.02354758,0.04290775,-0.129689853,0.624200816,-0.809019076,-0.219175852,0.256547973,-0.270182509,0.499443638,-0.356082681,0.05976379,0.188931504,-0.186973103,0.208761797,-0.346883184,0.054988144,-0.935900273,-0.54268282,-0.241644042,-0.523895289,0.303410619,-0.307364521,-0.891522203,-0.290094739,-0.444956147,-0.204432965,-0.10371074,0.265761221,-0.385402002,-0.708192301,-0.332876683,-0.027803444,0.543242039,-0.696580655,0.834267316,-0.344195895,0.631204603
retweet,0.565362682858799 -0.201606098582983 -0.173317176032675 -0.128987081078519 0.0278803256681953 -0.0505424227605724 0.0659735230316113 0.523160242764531 -0.309270287537919 -0.818782831194251 -0.127619259443453 -0.44571268736286 0.645409798470197 -0.850876992111412 -0.836585000157976 -0.473155470448168 -0.586752528527619 -0.60171913875455 -0.768695337317381 -0.0792496977929546 -0.0560580017032275 0.115296732534077 0.48716896408975 -0.0925771441654414 0.255056690812664 -0.226473823849294 -0.376965444425035 -0.170171136616256 -0.329490619090086 -0.391497355690102 0.086652063182863 0.205725725215921 0.455975208146234 -0.430115399665383 0.286218455335299 -0.129096438596602 -0.297622030312432 -0.220240990510188 -0.0794959854797587 -0.250911023163916 -0.734529947749804 0.183751349576648 0.454272753812253 -0.0488667133152539 -0.257361666123794 0.599556588703072 0.241738109828767 0.702575183271922 -0.725422552843412 0.719695542821385,0.565362683,-0.201606099,-0.173317176,-0.128987081,0.027880326,-0.050542423,0.065973523,0.523160243,-0.309270288,-0.818782831,-0.127619259,-0.445712687,0.645409798,-0.850876992,-0.836585,-0.47315547,-0.586752529,-0.601719139,-0.768695337,-0.079249698,-0.056058002,0.115296733,0.487168964,-0.092577144,0.255056691,-0.226473824,-0.376965444,-0.170171137,-0.329490619,-0.391497356,0.086652063,0.205725725,0.455975208,-0.4301154,0.286218455,-0.129096439,-0.29762203,-0.220240991,-0.079495985,-0.250911023,-0.734529948,0.18375135,0.454272754,-0.048866713,-0.257361666,0.599556589,0.24173811,0.702575183,-0.725422553,0.719695543
reuters,0.324344052346836 -0.269898563916358 0.0841450799696613 0.321174313359579 0.460648960240384 -0.874750580775245 0.13333364763567 0.421559048536511 0.558035661844708 0.0881296258128965 0.0875614270028821 -0.294168645832318 0.183743471148689 -0.25399110762109 -0.450781785554942 -0.17291316658844 -0.457831207304904 -0.245097784957033 -0.397929083547827 0.336283205563254 -0.225902773135376 -0.722718669626514 -0.015187870254632 0.302103949057608 -1.17381189351422 -0.32267693496329 -0.249990862921038 0.00464236861671402 -0.497732057349153 -0.91515338299065 0.191273303204895 -0.330351348936495 -0.727849297824493 0.663272872286874 -0.930432479948867 -0.436547228714034 -0.0136498242104695 0.420767918797084 0.326922456851442 0.0351471802083927 0.0906646525927005 -0.378945355375964 0.0486148470314389 -0.139966930436678 0.034055618668992 0.123485467746005 -0.134972630995036 -0.256580669449525 0.777215597510204 0.515825246172204,0.324344052,-0.269898564,0.08414508,0.321174313,0.46064896,-0.874750581,0.133333648,0.421559049,0.558035662,0.088129626,0.087561427,-0.294168646,0.183743471,-0.253991108,-0.450781786,-0.172913167,-0.457831207,-0.245097785,-0.397929084,0.336283206,-0.225902773,-0.72271867,-0.01518787,0.302103949,-1.173811894,-0.322676935,-0.249990863,0.004642369,-0.497732057,-0.915153383,0.191273303,-0.330351349,-0.727849298,0.663272872,-0.93043248,-0.436547229,-0.013649824,0.420767919,0.326922457,0.03514718,0.090664653,-0.378945355,0.048614847,-0.13996693,0.034055619,0.123485468,-0.134972631,-0.256580669,0.777215598,0.515825246
revised,-0.0580300029327892 0.175220100785513 0.179657465560956 -0.852845654940509 -0.21217062013999 0.228174498321275 0.148512038989481 0.559467721065537 0.251707801974791 -0.0858211453125702 -0.284519985508547 -0.336179038180972 -0.825598280077669 0.332951801550429 -0.409065886732082 -0.250249487091277 0.581505990622587 -0.213410423843658 0.0944165234132606 -0.578031797514642 0.168935588676838 0.18119787958421 0.533749778050782 -0.44099126457576 -0.293341888426458 0.0170677141090354 0.405696979862853 -0.172507339091451 0.45242108561117 0.250709172947171 -0.197011762330124 0.651563299711764 0.366556893780325 0.100290236598633 0.0231069579691364 0.476979915319876 0.0176561780595499 0.219570862712633 0.455706321478567 0.21505219633644 0.0591554610182089 0.431326213987956 -0.671688167300524 0.137493197734473 0.452106420210859 -0.052642423290793 -0.122276731490681 -0.606541048330341 -0.406326745260606 -0.312775995241579,-0.058030003,0.175220101,0.179657466,-0.852845655,-0.21217062,0.228174498,0.148512039,0.559467721,0.251707802,-0.085821145,-0.284519986,-0.336179038,-0.82559828,0.332951802,-0.409065887,-0.250249487,0.581505991,-0.213410424,0.094416523,-0.578031798,0.168935589,0.18119788,0.533749778,-0.440991265,-0.293341888,0.017067714,0.40569698,-0.172507339,0.452421086,0.250709173,-0.197011762,0.6515633,0.366556894,0.100290237,0.023106958,0.476979915,0.017656178,0.219570863,0.455706321,0.215052196,0.059155461,0.431326214,-0.671688167,0.137493198,0.45210642,-0.052642423,-0.122276731,-0.606541048,-0.406326745,-0.312775995
richter,-0.268066000267221 0.0206217583881344 -0.176110421130579 0.482350236076218 0.0413981162622381 -0.656799780474722 -0.410602090809858 0.413214259073865 -0.337965177849921 -0.276943205503416 0.387129607499245 -0.072845186994828 -0.111307416134809 -0.271592580913351 0.528506361323021 -0.455081329669955 -0.189797909689431 0.333143532304182 -0.717434062358788 -0.126177006729602 -1.01443541013366 -0.311233197922783 -0.402946082125152 -0.725950489302127 0.327913446813287 -0.229603960368393 0.110416453146428 -0.206009717553514 0.273257911631336 -0.49855473151403 0.0390459747004767 0.539546128965943 0.522185076578631 0.311637936629616 -0.320469032008957 0.37828900420958 -0.030266678754509 -0.342665212574771 -0.592647063116416 -0.168238403180498 0.0808756510934372 -0.539466847570141 -0.318572701675727 0.822563069727861 -0.158697423942331 -0.0240563913766968 0.209843670230313 -0.0331562832200481 0.239718742461767 0.100828365555236,-0.268066,0.020621758,-0.176110421,0.482350236,0.041398116,-0.65679978,-0.410602091,0.413214259,-0.337965178,-0.276943206,0.387129607,-0.072845187,-0.111307416,-0.271592581,0.528506361,-0.45508133,-0.18979791,0.333143532,-0.717434062,-0.126177007,-1.01443541,-0.311233198,-0.402946082,-0.725950489,0.327913447,-0.22960396,0.110416453,-0.206009718,0.273257912,-0.498554732,0.039045975,0.539546129,0.522185077,0.311637937,-0.320469032,0.378289004,-0.030266679,-0.342665213,-0.592647063,-0.168238403,0.080875651,-0.539466848,-0.318572702,0.82256307,-0.158697424,-0.024056391,0.20984367,-0.033156283,0.239718742,0.100828366
road,0.678249133333493 -0.38350467558211 -0.0896473200904867 -0.0779202082339419 0.368221549251348 0.632527058266937 0.0946050263334847 -0.188615730403322 0.238855929518492 0.337746044137508 -0.490579275039577 -0.048897108979718 -0.578719053390652 0.600312730091636 0.00422997481787437 0.139189718160351 0.116609234152683 0.344264882829241 0.533783007121761 -0.179803660873011 -0.271638087178391 -0.370941422603055 -0.519913513347195 0.0490445229992231 -0.258887242941998 -0.0874855772586 0.0928718066104548 -0.122276734074425 0.335018606630993 0.523285601290401 -0.294989175027831 -0.376521606827283 0.288266205375556 -0.482681528911183 0.113922088962477 0.425856429898192 -0.0771281550032019 -0.233105780186381 0.304284037081492 0.272424120844936 -0.249051138892209 0.79621570434091 -0.428627207204218 -0.718482625626209 0.683621737776017 -0.0474375195664873 0.320493699948532 -0.357845614287795 -0.135272776024786 0.309822035936034,0.678249133,-0.383504676,-0.08964732,-0.077920208,0.368221549,0.632527058,0.094605026,-0.18861573,0.23885593,0.337746044,-0.490579275,-0.048897109,-0.578719053,0.60031273,0.004229975,0.139189718,0.116609234,0.344264883,0.533783007,-0.179803661,-0.271638087,-0.370941423,-0.519913513,0.049044523,-0.258887243,-0.087485577,0.092871807,-0.122276734,0.335018607,0.523285601,-0.294989175,-0.376521607,0.288266205,-0.482681529,0.113922089,0.42585643,-0.077128155,-0.23310578,0.304284037,0.272424121,-0.249051139,0.796215704,-0.428627207,-0.718482626,0.683621738,-0.04743752,0.3204937,-0.357845614,-0.135272776,0.309822036
robdavis_wx,-0.24236785354417 -0.0365163830873712 -0.348254862979327 -0.271695583771788 0.00855085916726761 0.59609908028744 -0.195926176266388 0.027887998851542 0.0458113854439569 0.224702681716418 -0.523364663783791 0.402666811355286 0.0596864202429142 -0.300681235826498 -0.489728268681026 -0.366038147045909 -0.13739991164992 -0.052627397052919 0.339026323235658 0.145048761145198 0.262529026869776 -0.0488390333645786 0.194828513717666 -0.182892127546949 0.0162348568997818 0.394275516748475 -0.161412043526805 0.392568461173113 0.103628001847874 -0.00582100894576065 -0.460679952828851 -0.332018782236639 0.589594844198929 0.0900651893221806 -0.274071497315428 0.31874095569432 0.278611875311683 -0.000334163186615998 -0.558664830510896 0.107697969635192 -0.842529276977167 0.156293009954519 -0.561456327991272 0.478923804914458 -0.696196059790533 -0.260680799318672 0.413346984056849 0.265900817571454 -0.247581649709599 0.294304894568911,-0.242367854,-0.036516383,-0.348254863,-0.271695584,0.008550859,0.59609908,-0.195926176,0.027887999,0.045811385,0.224702682,-0.523364664,0.402666811,0.05968642,-0.300681236,-0.489728269,-0.366038147,-0.137399912,-0.052627397,0.339026323,0.145048761,0.262529027,-0.048839033,0.194828514,-0.182892128,0.016234857,0.394275517,-0.161412044,0.392568461,0.103628002,-0.005821009,-0.460679953,-0.332018782,0.589594844,0.090065189,-0.274071497,0.318740956,0.278611875,-0.000334163,-0.558664831,0.10769797,-0.842529277,0.15629301,-0.561456328,0.478923805,-0.69619606,-0.260680799,0.413346984,0.265900818,-0.24758165,0.294304895
rocked,-0.199769926928852 -0.171704143371866 0.209916113125428 0.455052083624758 -0.227578323859972 0.139449070617722 -0.657380390124032 0.121949173618051 0.00186082216625649 0.33400560377945 -0.264534651019689 -0.0576810427237552 -0.327416323937947 0.12817050935004 0.0152720467493648 -0.893899415500757 0.11521351505991 -0.255295104381461 0.151854603321155 0.74453288766776 -0.0247878040020914 -0.602506336317011 -0.259322570665848 -0.408900089552838 -0.273745299986171 -0.357941922449552 0.360246127805937 0.123631791995741 -0.578868988231639 -0.220812480346738 0.0707046995033428 -0.214484697585654 -0.603516830089861 0.449656923300756 0.196083496861024 0.56182221567778 0.27726877297847 -0.453520546418097 0.0127804997505433 0.0833682329837685 0.367200717334272 -0.596376580068806 0.156303073703711 0.256328862377228 -0.0928425475454714 0.136236513670814 0.154381477473468 -0.837769651394108 0.187350849024082 0.270201805373643,-0.199769927,-0.171704143,0.209916113,0.455052084,-0.227578324,0.139449071,-0.65738039,0.121949174,0.001860822,0.334005604,-0.264534651,-0.057681043,-0.327416324,0.128170509,0.015272047,-0.893899416,0.115213515,-0.255295104,0.151854603,0.744532888,-0.024787804,-0.602506336,-0.259322571,-0.40890009,-0.2737453,-0.357941922,0.360246128,0.123631792,-0.578868988,-0.22081248,0.0707047,-0.214484698,-0.60351683,0.449656923,0.196083497,0.561822216,0.277268773,-0.453520546,0.0127805,0.083368233,0.367200717,-0.59637658,0.156303074,0.256328862,-0.092842548,0.136236514,0.154381477,-0.837769651,0.187350849,0.270201805
romo,0.865210304572173 0.70195159700176 -0.205758554366058 0.187434715757211 0.372756223581862 -0.614474920076978 0.252602721304188 0.739748094876207 -0.0860784023120764 -0.525610743932235 -0.137447806492138 -0.524196685072209 0.749168855565676 -0.0128245138123549 0.15411600746961 -0.416109188829319 -0.754942125538368 -0.496732722361218 -0.171986689258287 -0.0440112556579899 0.153205856218018 0.575682243289027 0.316200640773665 0.109024070254431 -0.0157447784202646 -0.591061215942946 -0.460724910532625 0.154234460845948 0.162640575088439 0.0501104553826579 0.0650116378423041 0.0909995335354698 -0.497663914742958 0.553505622097066 0.265817242913771 0.160973500952464 -0.354931693998172 -0.00837640201040335 -0.123530420337091 -0.51496232693432 0.29148848572184 0.364677784324131 0.0823241980625176 0.00801881748025185 0.113338735885728 -0.0953717178908256 -0.949911133698533 0.394587157140365 0.633356979971364 0.485739085848806,0.865210305,0.701951597,-0.205758554,0.187434716,0.372756224,-0.61447492,0.252602721,0.739748095,-0.086078402,-0.525610744,-0.137447806,-0.524196685,0.749168856,-0.012824514,0.154116007,-0.416109189,-0.754942126,-0.496732722,-0.171986689,-0.044011256,0.153205856,0.575682243,0.316200641,0.10902407,-0.015744778,-0.591061216,-0.460724911,0.154234461,0.162640575,0.050110455,0.065011638,0.090999534,-0.497663915,0.553505622,0.265817243,0.160973501,-0.354931694,-0.008376402,-0.12353042,-0.514962327,0.291488486,0.364677784,0.082324198,0.008018817,0.113338736,-0.095371718,-0.949911134,0.394587157,0.63335698,0.485739086
rss,0.389028616036229 -0.531521768213976 0.145183751526222 0.637370619097016 -0.345546565305815 0.790801090581124 0.0488673518298944 0.14019562641095 0.484904838957465 -0.232833482606975 0.289013570627422 0.00209230339581298 -0.296629889087156 -0.156229210415616 -0.41325430742338 -0.23720120103743 0.0350403389044567 -0.135008300496812 -1.08656883418885 0.331137952476972 -0.0252252564208299 -0.680104569531193 -0.662167058048928 -0.611890222429369 -0.0108911606417493 0.313977736514934 0.510562146595213 -0.0492160234762812 0.157920760797981 -0.362644319934752 0.229015807924916 0.661393488599429 -0.233160924974462 0.272987593666689 -0.422203820677181 0.0043761654294448 -0.908189394272168 -0.10878588244885 0.210971481758662 0.0697298178737392 0.675408464346041 0.120843335598657 -0.326376351948985 0.0226036144771398 0.816863212237233 -0.0267495303316031 -0.0776302570639797 0.411319929908775 -0.0851192845047783 -0.204309129404659,0.389028616,-0.531521768,0.145183752,0.637370619,-0.345546565,0.790801091,0.048867352,0.140195626,0.484904839,-0.232833483,0.289013571,0.002092303,-0.296629889,-0.15622921,-0.413254307,-0.237201201,0.035040339,-0.1350083,-1.086568834,0.331137952,-0.025225256,-0.68010457,-0.662167058,-0.611890222,-0.010891161,0.313977737,0.510562147,-0.049216023,0.157920761,-0.36264432,0.229015808,0.661393489,-0.233160925,0.272987594,-0.422203821,0.004376165,-0.908189394,-0.108785882,0.210971482,0.069729818,0.675408464,0.120843336,-0.326376352,0.022603614,0.816863212,-0.02674953,-0.077630257,0.41131993,-0.085119285,-0.204309129
